neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,rel_velocity,miss_distance,is_hazardous,year
3648208,"(2013 RD74)",24.26,0.0373727432,0.0835679943,19921.4849099037,21035143.602756,False,2013
3648209,"(2013 RE74)",21.18,0.1543671822,0.3451755128,60397.7221912497,72483119.1920206,False,2013
3648317,"(2013 RJ74)",19.1,0.4023045798,0.8995803882,83893.0666136615,17084599.9875101,True,2013
3648318,"(2013 RX80)",18.0,0.6676594135,1.4929318344,76001.4230847871,28464512.3669358,False,2013
3648367,"(2013 RY80)",25.8,0.0183888672,0.0411187571,47604.4118198884,3543580.24749977,False,2013
3648412,"(2013 SF)",19.28,0.3703010782,0.828018383,54125.0767423059,14561463.8367532,False,2013
3648467,"(2013 SR)",24.1,0.040230458,0.0899580388,20366.3399321419,10441235.2471109,False,2013
3648468,"(2013 SS)",24.2,0.0384197891,0.0859092601,30131.4052620701,17695869.2411142,False,2013
3648469,"(2013 ST)",24.7,0.0305179233,0.0682401509,42808.8632314117,4759845.36802944,False,2013
3648531,"(2013 SK19)",18.75,0.4726666672,1.0569147985,51668.8922849259,50302317.7761361,False,2013
3648532,"(2013 SP19)",29.2,0.0038419789,0.008590926,35266.7587040329,687385.188412394,False,2013
3648533,"(2013 SL19)",22.5,0.0840533402,0.1879489824,12527.6160496379,45075131.7140232,False,2013
3648534,"(2013 SO19)",21.9,0.1108038821,0.2477650126,39338.3887724587,18430177.2375916,False,2013
3648535,"(2013 SR19)",26.3,0.0146067964,0.0326617897,62269.0531489327,3843229.89735692,False,2013
3648536,"(2013 SQ19)",25.54,0.0207278843,0.0463489584,33373.2497261667,8561667.71191418,False,2013
3648537,"(2013 ST19)",22.7,0.0766575574,0.1714115092,42363.3744690742,16628508.2304624,False,2013
3648538,"(2013 SU19)",24.9,0.0278326768,0.0622357573,45294.2353979413,10455121.011163,False,2013
3648539,"(2013 SW19)",27.0,0.0105816886,0.023661375,30366.2394028602,1714324.66011296,False,2013
3648540,"(2013 SX19)",23.1,0.063760979,0.1425738833,70221.6288407052,12261711.6386174,False,2013
3648541,"(2013 SV19)",22.0,0.1058168859,0.2366137501,10346.5397676978,42923867.6389682,False,2013
3648542,"(2013 SY19)",24.83,0.0287445144,0.0642746882,21506.5925287405,12705277.9998438,False,2013
3648543,"(2013 SS19)",21.12,0.1586919792,0.3548460529,77876.3526859478,22282023.0746733,False,2013
3648629,"(2013 SC20)",22.44,0.0864082036,0.1932146172,35889.3486517305,44714691.7729086,False,2013
3648630,"(2013 SA20)",21.11,0.1594244681,0.3564839479,76543.4527885226,8746951.98924502,False,2013
3648631,"(2013 SB20)",24.8,0.0291443905,0.0651688382,25737.8071616382,6706448.50164186,False,2013
3648632,"(2013 SD20)",23.89,0.0443154309,0.099092316,46323.4306150956,8334647.09491246,False,2013
3648641,"(2013 SO20)",21.74,0.1192765246,0.2667104172,64139.7261492452,30616050.8044844,False,2013
3648642,"(2013 SM20)",25.1,0.0253837029,0.0567596853,40444.6267985596,5573103.56560045,False,2013
3648643,"(2013 SL20)",24.62,0.0316632126,0.0708010957,44862.9043146945,2415850.72182519,False,2013
3648644,"(2013 SK20)",27.4,0.0088014652,0.0196806745,48208.1540835989,872587.815225791,False,2013
3648645,"(2013 SN20)",23.1,0.063760979,0.1425738833,58150.5528384972,5294660.61059876,False,2013
3648676,"(2013 SB21)",27.0,0.0105816886,0.023661375,27648.6843093429,5093317.42079745,False,2013
3648677,"(2013 SC21)",25.0,0.02658,0.0594346868,42187.8731480316,3382137.36775104,False,2013
3648678,"(2013 SE21)",23.9,0.04411182,0.0986370281,46919.4513218096,11360787.8924434,False,2013
3648679,"(2013 SD21)",25.3,0.0231502122,0.0517654482,31809.3114372217,4971255.08826177,False,2013
3648710,"(2013 SM24)",25.7,0.0192555078,0.0430566244,23176.0474020883,14250981.7752097,False,2013
3648711,"(2013 SN24)",25.0,0.02658,0.0594346868,46731.1195587848,7470837.57797976,False,2013
3648712,"(2013 SO24)",23.4,0.0555334912,0.1241766613,48570.0440678875,13906871.608469,False,2013
3648713,"(2013 SR24)",20.62,0.1997813652,0.4467247133,44584.2758288258,16447729.063067,False,2013
3648714,"(2013 SU24)",24.5,0.0334622374,0.0748238376,29564.11187556,1972774.78729595,False,2013
3648715,"(2013 SV24)",21.22,0.1515496636,0.3388753497,41365.3139369955,35077877.9323084,False,2013
3648716,"(2013 SW24)",21.0,0.1677084622,0.3750075218,45044.1610179158,1976536.3060588,True,2013
3648729,"(2013 SX24)",23.5,0.0530340723,0.1185877909,34178.2723797958,13117873.6974759,False,2013
3648735,"(2013 TD)",26.6,0.0127219879,0.0284472297,39697.3149462191,1682568.47306297,False,2013
3648736,"(2013 TC)",23.4,0.0555334912,0.1241766613,22532.0678430439,27195954.6975964,False,2013
3648737,"(2013 SG25)",21.52,0.131994239,0.2951480911,46850.3497627157,32933669.6707115,False,2013
3648738,"(2013 SF25)",23.9,0.04411182,0.0986370281,69735.9207963024,8260737.57908876,False,2013
3648739,"(2013 TK)",24.2,0.0384197891,0.0859092601,45324.7178545235,18148940.587247,False,2013
3648740,"(2013 TG)",24.8,0.0291443905,0.0651688382,53525.5140145526,9942256.03966199,False,2013
3648741,"(2013 TF)",22.3,0.0921626549,0.2060819612,77540.6092435603,17899214.6488076,False,2013
3648742,"(2013 TE)",20.8,0.1838886721,0.411187571,43173.2795809372,29137041.6640689,False,2013
3648743,"(2013 TH)",23.8,0.046190746,0.1032856481,26494.5722363222,19524025.3739152,False,2013
3648744,"(2013 TJ)",25.7,0.0192555078,0.0430566244,71477.6922365188,4452982.57263429,False,2013
3648745,"(2013 TL)",22.2,0.096506147,0.2157943048,46053.8236355925,3967906.40779149,False,2013
3648761,"(2013 SL30)",19.34,0.3602093458,0.8054525833,66284.9835834585,65633221.7865087,False,2013
3648763,"(2013 TE4)",25.1,0.0253837029,0.0567596853,30741.7930903889,12081507.899429,False,2013
3648764,"(2013 TC4)",22.6,0.0802703167,0.1794898848,76224.4393816028,17411978.4851992,False,2013
3648765,"(2013 TF4)",24.7,0.0305179233,0.0682401509,21033.0551752768,13889188.3772859,False,2013
3648766,"(2013 TG4)",21.8,0.1160259082,0.2594418179,6465.49178846521,42757765.7729149,False,2013
3648767,"(2013 TH4)",23.15,0.0623096019,0.1393285055,68672.2470000531,38421411.9137811,False,2013
3648768,"(2013 TJ4)",22.4,0.0880146521,0.1968067451,40781.5410238437,40850601.9186393,False,2013
3648769,"(2013 TK4)",23.98,0.0425162524,0.0950692305,38846.7150310329,10185159.8963554,False,2013
3648839,"(2013 TM4)",24.35,0.0358554334,0.0801751865,41474.6513668481,5971822.17585685,False,2013
3648840,"(2013 TN4)",25.2,0.0242412481,0.0542050786,37109.9331026608,7278151.09332281,False,2013
3648841,"(2013 TP4)",27.3,0.0092162655,0.0206081961,90679.1412504308,859959.750386333,False,2013
3648842,"(2013 TO4)",25.3,0.0231502122,0.0517654482,34117.4856336377,2412095.24681628,False,2013
3648843,"(2013 TQ4)",27.4,0.0088014652,0.0196806745,40857.5651651827,1901472.2387538,False,2013
3648844,"(2013 TR4)",23.24,0.0597798714,0.1336718562,32734.4863750313,28728740.8016063,False,2013
3648846,"(2013 TS4)",20.9,0.1756123185,0.3926810818,6490.97994538883,37017561.1022885,False,2013
3648862,"(2013 TQ5)",19.8,0.2914439045,0.6516883822,36330.2399544323,28816586.5258839,False,2013
3648863,"(2013 TS5)",19.36,0.3569069267,0.7980681497,118464.433495768,61937396.4000612,False,2013
3648864,"(2013 TT5)",26.3,0.0146067964,0.0326617897,30021.6350606718,4145904.46102484,False,2013
3648865,"(2013 TR5)",19.22,0.3806755436,0.8512163929,93583.2296126053,9255828.72641121,False,2013
3648868,"(2013 TZ5)",23.4,0.0555334912,0.1241766613,26044.0881325123,22851095.6759605,False,2013
3648869,"(2013 TX5)",23.0,0.0667659413,0.1492931834,27262.7831515767,25535245.0165042,False,2013
3648870,"(2013 TA6)",24.7,0.0305179233,0.0682401509,41679.2052214031,9740521.32231532,False,2013
3648871,"(2013 TY5)",24.0,0.0421264611,0.0941976306,37632.8118166801,12170462.3982396,False,2013
3648872,"(2013 TD6)",22.0,0.1058168859,0.2366137501,58742.8590238524,47170781.7786,False,2013
3648873,"(2013 TB6)",22.6,0.0802703167,0.1794898848,61364.6251806517,7600717.56608633,False,2013
3648874,"(2013 TC6)",23.41,0.0552783379,0.1236061213,61771.6953227033,6655515.52819423,False,2013
3648875,"(2013 TF6)",21.66,0.1237527837,0.2767196367,56586.2469196271,21516691.8907893,False,2013
3648876,"(2013 TH6)",25.8,0.0183888672,0.0411187571,67086.5650038488,2632458.83340194,False,2013
3648877,"(2013 TE6)",21.8,0.1160259082,0.2594418179,31226.9386827992,20606907.8367699,False,2013
3648878,"(2013 TG6)",26.58,0.012839703,0.0287104486,28499.4620054568,1346047.55586521,False,2013
3648879,"(2013 TJ6)",25.2,0.0242412481,0.0542050786,50971.296585859,4488935.39881181,False,2013
3648950,"(2013 TG5)",19.8,0.2914439045,0.6516883822,46479.6269868196,59598129.9142166,False,2013
3648980,"(2013 TQ12)",23.89,0.0443154309,0.099092316,69446.1816662494,14735414.0409005,False,2013
3648981,"(2013 TR12)",28.6,0.0050647146,0.0113250461,50614.8560245878,214611.713041809,False,2013
3648982,"(2013 TW68)",21.3,0.1460679643,0.3266178974,38025.8946902259,38031938.6314081,False,2013
3648983,"(2013 TX68)",25.24,0.0237987955,0.0532157244,51625.4719232135,2079633.24894694,False,2013
3648984,"(2013 TY68)",28.0,0.0066765941,0.0149293183,38951.539889094,2305501.58835498,False,2013
3649823,"(2013 TK69)",23.34,0.057089334,0.1276556316,49034.9590209441,8681934.9448088,False,2013
3649824,"(2013 TJ69)",22.11,0.100590039,0.2249261651,51620.6223870404,22923269.2132214,False,2013
3649825,"(2013 TL69)",21.3,0.1460679643,0.3266178974,71398.983526749,34211524.4437572,False,2013
3649826,"(2013 TG69)",20.8,0.1838886721,0.411187571,17356.502883327,50006076.8633447,False,2013
3649827,"(2013 TH69)",24.2,0.0384197891,0.0859092601,22704.4893492422,13824063.218469,False,2013
3650044,"(2013 TM69)",26.4,0.0139493823,0.0311917671,39485.0729563497,1569801.5687374,False,2013
3650045,"(2013 TO69)",25.8,0.0183888672,0.0411187571,27071.5797971214,7955735.15288535,False,2013
3650046,"(2013 TN69)",23.3,0.058150704,0.130028927,48256.1256981515,12473934.8870266,False,2013
3650362,"(2013 TB80)",17.54,0.8251919385,1.845185269,26103.7520274803,52353756.4192426,False,2013
3650847,"(2013 TN127)",26.2,0.0152951935,0.0342010925,35718.950186922,4118823.58140702,False,2013
3650848,"(2013 TM127)",26.6,0.0127219879,0.0284472297,48713.0561370808,1164513.26330145,False,2013
3650849,"(2013 TL127)",26.7,0.0121494041,0.0271668934,50373.1455350821,376331.588206631,False,2013
3651153,"(2013 TR132)",20.07,0.2573682542,0.5754929116,67884.9090634272,7965147.31231342,True,2013
3651154,"(2013 TS132)",20.03,0.2621530873,0.5861921237,15990.050257492,49365928.0700525,False,2013
3651155,"(2013 TU132)",24.5,0.0334622374,0.0748238376,25071.8373681961,31612150.7650432,False,2013
3651157,"(2013 TV132)",26.6,0.0127219879,0.0284472297,34305.7903264535,3312106.25150602,False,2013
3651158,"(2013 TE135)",19.96,0.2707415909,0.6053966017,81876.8528665061,1966868.51379048,True,2013
3651159,"(2013 TF135)",25.4,0.022108281,0.0494356193,35595.5186424246,8232249.37246871,False,2013
3651160,"(2013 TH135)",20.82,0.1822027706,0.4074177807,9428.7819769679,40970882.6003824,False,2013
3651161,"(2013 TG135)",25.2,0.0242412481,0.0542050786,66434.71220713,5037777.29670722,False,2013
3651162,"(2013 TJ135)",20.7,0.1925550782,0.4305662442,64102.6496853554,41396555.2462226,False,2013
3651163,"(2013 TL135)",21.5,0.1332155667,0.2978790628,33655.5845174957,43693117.4941775,False,2013
3651165,"(2013 TM135)",26.1,0.0160160338,0.0358129403,24470.1248146771,9712395.92044959,False,2013
3651166,"(2013 TS135)",21.7,0.1214940408,0.2716689341,43905.4950186166,39339915.1150957,False,2013
3651167,"(2013 TR135)",23.2,0.0608912622,0.1361570015,95720.0118833894,4639286.52400684,False,2013
3651168,"(2013 TQ135)",24.9,0.0278326768,0.0622357573,33781.1095085074,8788375.31033271,False,2013
3651169,"(2013 TT135)",21.9,0.1108038821,0.2477650126,64359.7975983898,6165598.1967608,True,2013
3651170,"(2013 TU135)",24.0,0.0421264611,0.0941976306,37705.5504966488,5147251.22279878,False,2013
3651198,"(2013 TV135)",19.5,0.3346223745,0.7482383761,40031.1763981196,2530054.63337041,True,2013
3651199,"(2013 TW135)",20.56,0.2053784995,0.459240286,69503.5088325049,43254267.8341138,False,2013
3651205,"(2013 UB)",26.6,0.0127219879,0.0284472297,44550.0890996894,618838.142876925,False,2013
3651206,"(2013 UC)",21.86,0.1128638801,0.2523713081,15980.9966330763,32823216.1628074,False,2013
3651224,"(2013 TC136)",19.57,0.3240074354,0.7245026508,39744.4545920896,69415712.4802808,False,2013
3651225,"(2013 UK)",23.28,0.0586887658,0.1312320699,15148.8707602196,27577210.9728845,False,2013
3652856,"(2013 UX)",22.0,0.1058168859,0.2366137501,79397.1170206202,6433842.33193503,False,2013
3652857,"(2013 UY)",20.78,0.185590173,0.4149922428,49002.0750526536,14471232.7145993,False,2013
3652858,"(2013 UZ)",22.4,0.0880146521,0.1968067451,44622.8184347388,10929945.1292562,False,2013
3652981,"(2013 UB1)",20.84,0.1805323255,0.4036825521,37364.5753141093,10853620.6250975,False,2013
3652982,"(2013 UC1)",24.7,0.0305179233,0.0682401509,37410.1166458838,9188841.9118609,False,2013
3652983,"(2013 UD1)",24.7,0.0305179233,0.0682401509,39780.0838054633,3871394.04507098,False,2013
3652984,"(2013 UE1)",24.4,0.0350392641,0.0783501764,43515.7445006632,2854409.86282531,False,2013
3652985,"(2013 UG1)",22.59,0.0806408277,0.1803183724,58663.7170115526,328224.114609049,False,2013
3653044,"(2013 UP1)",23.71,0.0481454197,0.1076564312,19634.5699197961,19707513.6839373,False,2013
3653045,"(2013 UQ1)",25.4,0.022108281,0.0494356193,50082.788510286,6869300.48860749,False,2013
3653046,"(2013 UR1)",27.9,0.0069912523,0.0156329154,78275.2673919536,251252.450064743,False,2013
3653047,"(2013 US1)",25.6,0.0201629919,0.0450858206,42471.3521445844,5128296.82859468,False,2013
3653048,"(2013 UU1)",24.25,0.0375452479,0.0839537266,28038.312061954,9752309.09591899,False,2013
3653065,"(2013 UX2)",29.2,0.0038419789,0.008590926,31753.8987105462,150175.961049041,False,2013
3653066,"(2013 UB3)",25.8,0.0183888672,0.0411187571,32938.8606392137,6430017.54823295,False,2013
3653067,"(2013 UC3)",23.8,0.046190746,0.1032856481,40928.1372625003,31114984.1901057,False,2013
3653069,"(2013 UF3)",22.2,0.096506147,0.2157943048,78928.6332046204,10703069.4576307,False,2013
3653189,"(2013 UR3)",17.0,1.0581688593,2.3661375011,51042.8554201678,54036596.3077211,False,2013
3653190,"(2013 US3)",21.31,0.1453968429,0.3251172245,32876.9018152983,3874641.60539166,True,2013
3653191,"(2013 UT3)",27.1,0.0101054342,0.0225964377,59864.5377894233,927840.920842645,False,2013
3653193,"(2013 UV3)",26.8,0.0116025908,0.0259441818,73694.7213291075,283136.992087193,False,2013
3653212,"(2013 TV144)",20.7,0.1925550782,0.4305662442,5611.55448903481,34222821.0277145,False,2013
3653213,"(2013 UT4)",26.05,0.0163890951,0.0366471308,36946.5314630689,2729897.67069114,False,2013
3653214,"(2013 UR4)",24.8,0.0291443905,0.0651688382,20666.730327171,18007021.1869597,False,2013
3653215,"(2013 US4)",26.25,0.0149470324,0.0334225806,31666.3287932411,7717658.4903415,False,2013
3653216,"(2013 UU4)",24.0,0.0421264611,0.0941976306,73583.2204855646,13800696.2106924,False,2013
3653248,"(2013 UF5)",24.5,0.0334622374,0.0748238376,46009.8359953263,15580606.0879519,False,2013
3653250,"(2013 UH5)",24.1,0.040230458,0.0899580388,33113.0455252513,6003770.94024489,False,2013
3653251,"(2013 UJ5)",28.02,0.0066153828,0.0147924455,39218.494299683,1474964.13368898,False,2013
3653252,"(2013 UK5)",24.3,0.0366906138,0.0820427065,21977.8754148491,9809364.16771914,False,2013
3653253,"(2013 UL5)",23.39,0.0557898221,0.1247498347,71934.1357530119,5575661.46478065,False,2013
3653254,"(2013 UM5)",23.9,0.04411182,0.0986370281,70225.6802947596,8018596.98568785,False,2013
3653255,"(2013 UN5)",23.2,0.0608912622,0.1361570015,35537.9809804383,30362026.9491594,False,2013
3653256,"(2013 UO5)",23.2,0.0608912622,0.1361570015,7504.2183037696,40705988.3504719,False,2013
3653257,"(2013 UP5)",23.6,0.0506471459,0.1132504611,29372.4241753834,20784451.7258297,False,2013
3653258,"(2013 UQ5)",25.63,0.0198863453,0.04446722,31759.2337768167,3455588.30626404,False,2013
3653259,"(2013 UR5)",23.07,0.0646479826,0.1445572836,46730.9676744509,5425945.62190037,False,2013
3653304,"(2013 UR8)",22.6,0.0802703167,0.1794898848,27242.6974508983,29890710.2877665,False,2013
3653305,"(2013 UQ8)",25.6,0.0201629919,0.0450858206,38089.3976236611,1677428.45480743,False,2013
3653306,"(2013 US8)",25.0,0.02658,0.0594346868,30313.8869264246,5775370.47736965,False,2013
3653319,"(2013 UL9)",24.3,0.0366906138,0.0820427065,28566.5201820276,16249519.7242454,False,2013
3653320,"(2013 UG9)",18.48,0.5352479056,1.1968507018,57457.376591186,71347061.911958,False,2013
3653321,"(2013 UH9)",18.61,0.5041444339,1.1273012246,48847.4827414483,7201480.30001465,False,2013
3653322,"(2013 UM9)",24.57,0.0324007435,0.0724502651,30035.2155620695,3341176.34896102,False,2013
3653323,"(2013 UK9)",26.2,0.0152951935,0.0342010925,34331.5570987623,4094279.62734803,False,2013
3653324,"(2013 UJ9)",26.5,0.0133215567,0.0297879063,33417.1046914831,1883361.54661693,False,2013
3653343,"(2013 UG10)",22.7,0.0766575574,0.1714115092,43949.4466964958,19335978.3829603,False,2013
3653344,"(2013 UJ10)",25.3,0.0231502122,0.0517654482,26525.5561051386,11771260.1829489,False,2013
3653388,"(2013 UV10)",19.7,0.3051792326,0.6824015094,32772.5383651111,25564808.8318096,False,2013
3653389,"(2013 VK)",24.6,0.0319561887,0.0714562102,61290.7828467382,4551369.06755058,False,2013
3653390,"(2013 VL)",27.7,0.0076657557,0.0171411509,51810.3662073619,658922.607907472,False,2013
3653410,"(2013 VG2)",26.4,0.0139493823,0.0311917671,65828.0114840304,1009294.08877854,False,2013
3653411,"(2013 VH2)",27.4,0.0088014652,0.0196806745,29450.3361461527,3278333.08125418,False,2013
3653412,"(2013 VK2)",19.72,0.3023813326,0.6761452148,23209.8820500994,29453350.9964827,False,2013
3653413,"(2013 VJ2)",21.6,0.1272198785,0.2844722965,75999.9680120581,21173789.502452,False,2013
3653414,"(2013 VL2)",22.25,0.0943093989,0.2108822268,37715.1445018618,25877469.7863295,False,2013
3653415,"(2013 VM2)",24.2,0.0384197891,0.0859092601,48476.964821581,4793739.78735492,False,2013
3653468,"(2013 VO4)",27.1,0.0101054342,0.0225964377,36993.7138325632,4312771.07138957,False,2013
3653469,"(2013 VM4)",20.48,0.2130860292,0.4764748465,32215.1116162078,54507349.1646616,False,2013
3653470,"(2013 VN4)",21.7,0.1214940408,0.2716689341,41139.2979428726,39457019.8789381,False,2013
3653471,"(2013 VP4)",24.3,0.0366906138,0.0820427065,33118.1796011575,10114644.7262825,False,2013
3653472,"(2013 VQ4)",21.88,0.1118291378,0.250057554,39689.0415935348,28813733.3504279,False,2013
3653519,"(2013 VX4)",23.82,0.0457672667,0.1023387195,45088.8225997,1342186.15060456,False,2013
3653520,"(2013 VZ4)",22.9,0.0699125232,0.1563291544,68995.3044143092,5982705.28626126,False,2013
3653521,"(2013 VV4)",19.74,0.2996090839,0.6699462782,42520.3995788508,33374785.0204359,False,2013
3653522,"(2013 VW4)",25.8,0.0183888672,0.0411187571,42605.6995684307,4145476.73079494,False,2013
3653534,"(2013 VM5)",25.7,0.0192555078,0.0430566244,47480.8854212424,3468632.29806146,False,2013
3653535,"(2013 VL5)",26.3,0.0146067964,0.0326617897,44973.8496914501,2625726.91429215,False,2013
3653536,"(2013 VK5)",20.48,0.2130860292,0.4764748465,78378.692903251,29277057.7904954,False,2013
3653537,"(2013 VO5)",21.36,0.1420872067,0.317716653,78790.7775144018,2755375.98312658,True,2013
3653555,"(2013 VN5)",27.4,0.0088014652,0.0196806745,35912.95450986,502119.11714233,False,2013
3653599,"(2013 VY9)",23.7,0.0483676488,0.1081533507,41685.3799762061,7101984.10305848,False,2013
3653600,"(2013 VZ9)",19.97,0.2694976463,0.602615057,7965.5447201367,72264012.8259345,False,2013
3653601,"(2013 VB10)",22.7,0.0766575574,0.1714115092,48585.9921274804,23095221.4480561,False,2013
3653602,"(2013 VA10)",22.31,0.0917392059,0.2051351006,94060.4344167137,1651481.13808975,False,2013
3653603,"(2013 VC10)",24.8,0.0291443905,0.0651688382,33748.0304838133,5396212.02797235,False,2013
3653605,"(2013 VJ11)",27.9,0.0069912523,0.0156329154,42036.7086563486,341621.441615621,False,2013
3653646,"(2013 VK11)",26.9,0.0110803882,0.0247765013,31648.3969976589,1957421.72245551,False,2013
3653647,"(2013 VO11)",28.3,0.0058150704,0.0130028927,51045.9368919515,681155.484311984,False,2013
3653648,"(2013 VP11)",25.6,0.0201629919,0.0450858206,59210.0174061328,2341033.11701101,False,2013
3653649,"(2013 VQ11)",25.8,0.0183888672,0.0411187571,29996.063776519,8321415.28298926,False,2013
3653650,"(2013 VY11)",25.9,0.0175612318,0.0392681082,38279.2832201732,2093172.55929193,False,2013
3653651,"(2013 VA12)",22.73,0.0756057762,0.1690596552,46283.2513369527,11874820.7894753,False,2013
3653652,"(2013 VZ11)",20.6,0.2016299194,0.4508582062,67109.3695890032,27620040.5438697,False,2013
3653680,"(2013 VP12)",24.4,0.0350392641,0.0783501764,35153.7753090061,10345075.0377764,False,2013
3653682,"(2013 VR12)",24.8,0.0291443905,0.0651688382,20524.9058619616,14504325.8578135,False,2013
3653684,"(2013 VD13)",17.64,0.7880521833,1.7621382518,49492.7006636958,24321041.8333363,False,2013
3653685,"(2013 VH13)",25.1,0.0253837029,0.0567596853,41462.088067944,5484688.36711114,False,2013
3653686,"(2013 VF13)",21.36,0.1420872067,0.317716653,38749.7812293478,11822355.7393617,False,2013
3653688,"(2013 VJ13)",23.77,0.0468333233,0.1047224945,63421.4390385447,1532196.53880423,False,2013
3653689,"(2013 VE13)",21.05,0.1638909515,0.3664713084,70096.6627567218,34954541.8337488,False,2013
3653690,"(2013 VK13)",26.0,0.0167708462,0.0375007522,36995.1859273046,3108365.44168244,False,2013
3653691,"(2013 VL13)",24.7,0.0305179233,0.0682401509,42835.8782163654,5179115.00063687,False,2013
3653692,"(2013 VM13)",24.21,0.0382432662,0.0855145429,10355.4726333523,27475077.7544347,False,2013
3653693,"(2013 VN13)",24.1,0.040230458,0.0899580388,37383.9439538857,20687101.6000774,False,2013
3653694,"(2013 VO13)",22.75,0.0749126183,0.1675097069,59928.7062397244,10580785.5257702,False,2013
3653695,"(2013 VP13)",26.1,0.0160160338,0.0358129403,40118.2521715922,2204290.2069399,False,2013
3653696,"(2013 VQ13)",24.4,0.0350392641,0.0783501764,53058.1073620943,12250966.8763231,False,2013
3653697,"(2013 VX13)",22.1,0.1010543415,0.2259643771,53982.0176594515,12207186.0723217,False,2013
3653698,"(2013 VW13)",26.2,0.0152951935,0.0342010925,64954.5979007101,1281945.0032083,False,2013
3653699,"(2013 VY13)",21.2,0.1529519353,0.3420109247,60409.7923656997,7484550.73600948,True,2013
3653700,"(2013 VV13)",24.1,0.040230458,0.0899580388,55160.3699060774,8530308.39305351,False,2013
3653701,"(2013 VA14)",20.23,0.2390864572,0.5346135707,40796.8160816796,36875354.3244928,False,2013
3653702,"(2013 VB14)",21.3,0.1460679643,0.3266178974,53939.1122345736,28742728.3221296,False,2013
3653760,"(2013 VD17)",27.4,0.0088014652,0.0196806745,59016.9148845874,557176.832981177,False,2013
3653806,"(2013 WH)",21.3,0.1460679643,0.3266178974,40891.3099574459,38533204.4722195,False,2013
3653811,"(2013 WL)",24.2,0.0384197891,0.0859092601,37473.1213252079,19284591.8736502,False,2013
3653812,"(2013 WM)",23.95,0.0431077124,0.0963917753,130030.89151646,1574145.71136475,False,2013
3653813,"(2013 WN)",22.2,0.096506147,0.2157943048,42288.6743558227,21448028.2037946,False,2013
3653827,"(2013 WY)",26.3,0.0146067964,0.0326617897,37187.0319216965,2674225.48160127,False,2013
3653834,"(2013 WH25)",29.6,0.0031956189,0.007145621,75768.8327060886,133873.652844087,False,2013
3653902,"(2013 WR43)",21.79,0.1165614595,0.2606393469,44925.3104959961,9459960.24099187,True,2013
3653903,"(2013 WS43)",22.74,0.0752583992,0.1682828966,48397.6034191756,8938203.71065038,False,2013
3653904,"(2013 WV43)",26.8,0.0116025908,0.0259441818,31543.6523030043,3640573.34297553,False,2013
3653905,"(2013 WT43)",22.5,0.0840533402,0.1879489824,84490.0759535825,6632019.55209395,False,2013
3653906,"(2013 WU43)",21.9,0.1108038821,0.2477650126,74886.009262698,38509249.4700149,False,2013
3653907,"(2013 WY43)",26.7,0.0121494041,0.0271668934,50344.05725513,2711443.45696539,False,2013
3653908,"(2013 WZ43)",24.4,0.0350392641,0.0783501764,36545.3433665442,14297056.5279095,False,2013
3653909,"(2013 WX43)",22.6,0.0802703167,0.1794898848,112967.590785683,7235333.71456396,False,2013
3653910,"(2013 WA44)",23.37,0.056306039,0.1259041307,18425.3112537911,9204684.70028858,False,2013
3653911,"(2013 WB44)",22.7,0.0766575574,0.1714115092,29118.3675548986,24567077.4167197,False,2013
3653912,"(2013 WD44)",25.7,0.0192555078,0.0430566244,17479.9501752877,8950527.35878417,False,2013
3653913,"(2013 WC44)",22.2,0.096506147,0.2157943048,21573.1063381016,31693807.056967,False,2013
3653914,"(2013 WS44)",24.95,0.0271991277,0.0608190985,31348.1355312078,12750124.3445939,False,2013
3653915,"(2013 WR44)",20.5,0.2111324448,0.4721064988,71274.5288787583,12627116.0598469,False,2013
3653916,"(2013 WT44)",19.3,0.3669061375,0.8204270649,46451.7678045014,4897802.0404188,True,2013
3653917,"(2013 WU44)",21.05,0.1638909515,0.3664713084,48511.7701353933,22263256.8745897,False,2013
3653918,"(2013 WV44)",22.89,0.0702352248,0.157050737,49969.1133341622,3491731.89964539,False,2013
3653919,"(2013 WY44)",25.9,0.0175612318,0.0392681082,35081.2427031629,8449820.83448911,False,2013
3653920,"(2013 WZ44)",25.8,0.0183888672,0.0411187571,56325.2423917729,600982.171033299,False,2013
3653921,"(2013 WX44)",25.8,0.0183888672,0.0411187571,39965.9280126224,3114828.5782992,False,2013
3653922,"(2013 WW44)",20.53,0.208235599,0.4656289548,56470.3798159926,44692555.0729747,False,2013
3653969,"(2013 WR45)",25.7,0.0192555078,0.0430566244,35441.8609098679,5099808.29285931,False,2013
3653970,"(2013 WT45)",20.36,0.2251930467,0.5035469604,50033.1659911857,6499846.60263496,True,2013
3653971,"(2013 WV45)",24.9,0.0278326768,0.0622357573,21365.7099275467,9149724.32778374,False,2013
3653972,"(2013 WW45)",25.5,0.0211132445,0.0472106499,23194.3797133597,5919182.24583315,False,2013
3653973,"(2013 WU45)",20.37,0.2241583786,0.5012333723,70461.7003160007,15526692.0478292,False,2013
3654054,"(2013 WP67)",24.7,0.0305179233,0.0682401509,38479.5567078377,14969234.1802894,False,2013
3654055,"(2013 WN67)",18.27,0.5895966084,1.3183780956,45954.0838937554,51290050.2341528,False,2013
3654057,"(2013 WR67)",22.0,0.1058168859,0.2366137501,70525.8869107983,9697631.89722227,True,2013
